Place,Date,Time,Value,Unit
3141,6/21/24,19:32:02,0,LUX     
3142,6/21/24,19:42:02,0,LUX     
3143,6/21/24,19:52:02,0,LUX     
3144,6/21/24,20:02:02,0,LUX     
3145,6/21/24,20:12:02,0,LUX     
3146,6/21/24,20:22:02,0,LUX     
3147,6/21/24,20:32:02,0,LUX     
3148,6/21/24,20:42:02,0,LUX     
3149,6/21/24,20:52:02,0,LUX     
3150,6/21/24,21:02:02,0,LUX     
3151,6/21/24,21:12:02,0,LUX     
3152,6/21/24,21:22:02,0,LUX     
3153,6/21/24,21:32:02,0,LUX     
3154,6/21/24,21:42:02,0,LUX     
3155,6/21/24,21:52:02,0,LUX     
3156,6/21/24,22:02:02,0,LUX     
3157,6/21/24,22:12:02,0,LUX     
3158,6/21/24,22:22:02,0,LUX     
3159,6/21/24,22:32:02,0,LUX     
3160,6/21/24,22:42:02,0,LUX     
3161,6/21/24,22:52:02,0,LUX     
3162,6/21/24,23:02:02,0,LUX     
3163,6/21/24,23:12:02,0,LUX     
3164,6/21/24,23:22:02,0,LUX     
3165,6/21/24,23:32:02,0,LUX     
3166,6/21/24,23:42:02,0,LUX     
3167,6/21/24,23:52:02,0,LUX     
3168,6/22/24,0:02:02,0,LUX     
3169,6/22/24,0:12:02,0,LUX     
3170,6/22/24,0:22:02,0,LUX     
3171,6/22/24,0:32:02,0,LUX     
3172,6/22/24,0:42:02,0,LUX     
3173,6/22/24,0:52:02,0,LUX     
3174,6/22/24,1:02:02,0,LUX     
3175,6/22/24,1:12:02,0,LUX     
3176,6/22/24,1:22:02,0,LUX     
3177,6/22/24,1:32:02,0,LUX     
3178,6/22/24,1:42:02,0,LUX     
3179,6/22/24,1:52:02,0,LUX     
3180,6/22/24,2:02:02,0,LUX     
3181,6/22/24,2:12:02,0,LUX     
3182,6/22/24,2:22:02,0,LUX     
3183,6/22/24,2:32:02,0,LUX     
3184,6/22/24,2:42:02,0,LUX     
3185,6/22/24,2:52:02,0,LUX     
3186,6/22/24,3:02:02,0,LUX     
3187,6/22/24,3:12:02,0,LUX     
3188,6/22/24,3:22:02,0,LUX     
3189,6/22/24,3:32:02,0,LUX     
3190,6/22/24,3:42:02,0,LUX     
3191,6/22/24,3:52:02,0,LUX     
3192,6/22/24,4:02:02,0,LUX     
3193,6/22/24,4:12:02,0,LUX     
3194,6/22/24,4:22:02,0,LUX     
3195,6/22/24,4:32:02,0,LUX     
3196,6/22/24,4:42:02,0,LUX     
3197,6/22/24,4:52:02,0,LUX     
3198,6/22/24,5:02:02,0,LUX     
3199,6/22/24,5:12:02,0,LUX     
3200,6/22/24,5:22:02,0,LUX     
3201,6/22/24,5:32:02,0,LUX     
3202,6/22/24,5:42:02,0,LUX     
3203,6/22/24,5:52:02,0,LUX     
3204,6/22/24,6:02:02,0,LUX     
3205,6/22/24,6:12:02,2,LUX     
3206,6/22/24,6:22:02,44,LUX     
3207,6/22/24,6:32:02,239,LUX     
3208,6/22/24,6:42:02,763,LUX     
3209,6/22/24,6:52:02,1430,LUX     
3210,6/22/24,7:02:02,2010,LUX     
3211,6/22/24,7:12:02,2590,LUX     
3212,6/22/24,7:22:02,3280,LUX     
3213,6/22/24,7:32:02,12710,LUX     
3214,6/22/24,7:42:02,21700,LUX     
3215,6/22/24,7:52:02,25600,LUX     
3216,6/22/24,8:02:02,28000,LUX     
3217,6/22/24,8:12:02,33500,LUX     
3218,6/22/24,8:22:02,32200,LUX     
3219,6/22/24,8:32:02,34600,LUX     
3220,6/22/24,8:42:02,33100,LUX     
3221,6/22/24,8:52:02,44000,LUX     
3222,6/22/24,9:02:02,10930,LUX     
3223,6/22/24,9:12:02,23400,LUX     
3224,6/22/24,9:22:02,15790,LUX     
3225,6/22/24,9:32:02,64800,LUX     
3226,6/22/24,9:42:02,25900,LUX     
3227,6/22/24,9:52:02,28600,LUX     
3228,6/22/24,10:02:02,39900,LUX     
3229,6/22/24,10:12:02,71600,LUX     
3230,6/22/24,10:22:02,84400,LUX     
3231,6/22/24,10:32:02,88600,LUX     
3232,6/22/24,10:42:02,82900,LUX     
3233,6/22/24,10:52:02,39800,LUX     
3234,6/22/24,11:02:02,42600,LUX     
3235,6/22/24,11:12:02,78800,LUX     
3236,6/22/24,11:22:02,69300,LUX     
3237,6/22/24,11:32:02,66600,LUX     
3238,6/22/24,11:42:02,71200,LUX     
3239,6/22/24,11:52:02,99999,LUX     
3240,6/22/24,12:02:02,99999,LUX     
3241,6/22/24,12:12:02,99999,LUX     
3242,6/22/24,12:22:02,22200,LUX     
3243,6/22/24,12:32:02,99999,LUX     
3244,6/22/24,12:42:02,50900,LUX     
3245,6/22/24,12:52:02,99999,LUX     
3246,6/22/24,13:02:02,31000,LUX     
3247,6/22/24,13:12:02,18180,LUX     
3248,6/22/24,13:22:02,11240,LUX     
3249,6/22/24,13:32:02,26100,LUX     
3250,6/22/24,13:42:02,15990,LUX     
3251,6/22/24,13:52:02,28500,LUX     
3252,6/22/24,14:02:02,14600,LUX     
3253,6/22/24,14:12:02,14930,LUX     
3254,6/22/24,14:22:02,12360,LUX     
3255,6/22/24,14:32:02,14880,LUX     
3256,6/22/24,14:42:02,17740,LUX     
3257,6/22/24,14:52:02,14390,LUX     
3258,6/22/24,15:02:02,18000,LUX     
3259,6/22/24,15:12:02,18670,LUX     
3260,6/22/24,15:22:02,13410,LUX     
3261,6/22/24,15:32:02,16130,LUX     
3262,6/22/24,15:42:02,13260,LUX     
3263,6/22/24,15:52:02,8950,LUX     
3264,6/22/24,16:02:02,44100,LUX     
3265,6/22/24,16:12:02,37600,LUX     
3266,6/22/24,16:22:02,11890,LUX     
3267,6/22/24,16:32:02,5940,LUX     
3268,6/22/24,16:42:02,6170,LUX     
3269,6/22/24,16:52:02,8060,LUX     
3270,6/22/24,17:02:02,8830,LUX     
3271,6/22/24,17:12:02,6210,LUX     
3272,6/22/24,17:22:02,5790,LUX     
3273,6/22/24,17:32:02,3010,LUX     
3274,6/22/24,17:42:02,5190,LUX     
3275,6/22/24,17:52:02,2940,LUX     
3276,6/22/24,18:02:02,2550,LUX     
3277,6/22/24,18:12:02,1830,LUX     
3278,6/22/24,18:22:02,871,LUX     
3279,6/22/24,18:32:02,297,LUX     
3280,6/22/24,18:42:02,68,LUX     
3281,6/22/24,18:52:02,6,LUX     
3282,6/22/24,19:02:02,0,LUX     
3283,6/22/24,19:12:02,0,LUX     
3284,6/22/24,19:22:02,0,LUX     
3285,6/22/24,19:32:02,0,LUX     
3286,6/22/24,19:42:02,0,LUX     
3287,6/22/24,19:52:02,0,LUX     
3288,6/22/24,20:02:02,0,LUX     
3289,6/22/24,20:12:02,0,LUX     
3290,6/22/24,20:22:02,0,LUX     
3291,6/22/24,20:32:02,0,LUX     
3292,6/22/24,20:42:02,0,LUX     
3293,6/22/24,20:52:02,0,LUX     
3294,6/22/24,21:02:02,0,LUX     
3295,6/22/24,21:12:02,0,LUX     
3296,6/22/24,21:22:02,0,LUX     
3297,6/22/24,21:32:02,0,LUX     
3298,6/22/24,21:42:02,0,LUX     
3299,6/22/24,21:52:02,0,LUX     
3300,6/22/24,22:02:02,0,LUX     
3301,6/22/24,22:12:02,0,LUX     
3302,6/22/24,22:22:02,0,LUX     
3303,6/22/24,22:32:02,0,LUX     
3304,6/22/24,22:42:02,0,LUX     
3305,6/22/24,22:52:02,0,LUX     
3306,6/22/24,23:02:02,0,LUX     
3307,6/22/24,23:12:02,0,LUX     
3308,6/22/24,23:22:02,0,LUX     
3309,6/22/24,23:32:02,0,LUX     
3310,6/22/24,23:42:02,0,LUX     
3311,6/22/24,23:52:02,0,LUX     
3312,6/23/24,0:02:02,0,LUX     
3313,6/23/24,0:12:02,0,LUX     
3314,6/23/24,0:22:02,0,LUX     
3315,6/23/24,0:32:02,0,LUX     
3316,6/23/24,0:42:02,0,LUX     
3317,6/23/24,0:52:02,0,LUX     
3318,6/23/24,1:02:02,0,LUX     
3319,6/23/24,1:12:02,0,LUX     
3320,6/23/24,1:22:02,0,LUX     
3321,6/23/24,1:32:02,0,LUX     
3322,6/23/24,1:42:02,0,LUX     
3323,6/23/24,1:52:02,0,LUX     
3324,6/23/24,2:02:02,0,LUX     
3325,6/23/24,2:12:02,0,LUX     
3326,6/23/24,2:22:02,0,LUX     
3327,6/23/24,2:32:02,0,LUX     
3328,6/23/24,2:42:02,0,LUX     
3329,6/23/24,2:52:02,0,LUX     
3330,6/23/24,3:02:02,0,LUX     
3331,6/23/24,3:12:02,0,LUX     
3332,6/23/24,3:22:02,0,LUX     
3333,6/23/24,3:32:02,0,LUX     
3334,6/23/24,3:42:02,0,LUX     
3335,6/23/24,3:52:02,0,LUX     
3336,6/23/24,4:02:02,0,LUX     
3337,6/23/24,4:12:02,0,LUX     
3338,6/23/24,4:22:02,0,LUX     
3339,6/23/24,4:32:02,0,LUX     
3340,6/23/24,4:42:02,0,LUX     
3341,6/23/24,4:52:02,0,LUX     
3342,6/23/24,5:02:02,0,LUX     
3343,6/23/24,5:12:02,0,LUX     
3344,6/23/24,5:22:02,0,LUX     
3345,6/23/24,5:32:02,0,LUX     
3346,6/23/24,5:42:02,0,LUX     
3347,6/23/24,5:52:02,0,LUX     
3348,6/23/24,6:02:02,0,LUX     
3349,6/23/24,6:12:02,1,LUX     
3350,6/23/24,6:22:02,37,LUX     
3351,6/23/24,6:32:02,249,LUX     
3352,6/23/24,6:42:02,786,LUX     
3353,6/23/24,6:52:02,1494,LUX     
3354,6/23/24,7:02:02,2250,LUX     
3355,6/23/24,7:12:02,2760,LUX     
3356,6/23/24,7:22:02,3300,LUX     
3357,6/23/24,7:32:02,13390,LUX     
3358,6/23/24,7:42:02,24800,LUX     
3359,6/23/24,7:52:02,29200,LUX     
3360,6/23/24,8:02:02,32800,LUX     
3361,6/23/24,8:12:02,36800,LUX     
3362,6/23/24,8:22:02,40500,LUX     
3363,6/23/24,8:32:02,44500,LUX     
3364,6/23/24,8:42:02,48400,LUX     
3365,6/23/24,8:52:02,52000,LUX     
3366,6/23/24,9:02:02,55200,LUX     
3367,6/23/24,9:12:02,57800,LUX     
3368,6/23/24,9:22:02,51000,LUX     
3369,6/23/24,9:32:02,67400,LUX     
3370,6/23/24,9:42:02,71300,LUX     
3371,6/23/24,9:52:02,74300,LUX     
3372,6/23/24,10:02:02,14250,LUX     
3373,6/23/24,10:12:02,89700,LUX     
3374,6/23/24,10:22:02,13970,LUX     
3375,6/23/24,10:32:02,97000,LUX     
3376,6/23/24,10:42:02,13850,LUX     
3377,6/23/24,10:52:02,33400,LUX     
3378,6/23/24,11:02:02,97500,LUX     
3379,6/23/24,11:12:02,19100,LUX     
3380,6/23/24,11:22:02,41700,LUX     
3381,6/23/24,11:32:02,99999,LUX     
3382,6/23/24,11:42:02,99999,LUX     
3383,6/23/24,11:52:02,17870,LUX     
3384,6/23/24,12:02:02,15590,LUX     
3385,6/23/24,12:12:02,99999,LUX     
3386,6/23/24,12:22:02,28700,LUX     
3387,6/23/24,12:32:02,40900,LUX     
3388,6/23/24,12:42:02,30000,LUX     
3389,6/23/24,12:52:02,34600,LUX     
3390,6/23/24,13:02:02,21000,LUX     
3391,6/23/24,13:12:02,25500,LUX     
3392,6/23/24,13:22:02,21200,LUX     
3393,6/23/24,13:32:02,22300,LUX     
3394,6/23/24,13:42:02,26600,LUX     
3395,6/23/24,13:52:02,20800,LUX     
3396,6/23/24,14:02:02,26600,LUX     
3397,6/23/24,14:12:02,22100,LUX     
3398,6/23/24,14:22:02,28400,LUX     
3399,6/23/24,14:32:02,21200,LUX     
3400,6/23/24,14:42:02,22300,LUX     
3401,6/23/24,14:52:02,22900,LUX     
3402,6/23/24,15:02:02,25800,LUX     
3403,6/23/24,15:12:02,24600,LUX     
3404,6/23/24,15:22:02,17330,LUX     
3405,6/23/24,15:32:02,18310,LUX     
3406,6/23/24,15:42:02,21600,LUX     
3407,6/23/24,15:52:02,17330,LUX     
3408,6/23/24,16:02:02,19800,LUX     
3409,6/23/24,16:12:02,9470,LUX     
3410,6/23/24,16:22:02,27200,LUX     
3411,6/23/24,16:32:02,36300,LUX     
3412,6/23/24,16:42:02,20700,LUX     
3413,6/23/24,16:52:02,8880,LUX     
3414,6/23/24,17:02:02,4440,LUX     
3415,6/23/24,17:12:02,3870,LUX     
3416,6/23/24,17:22:02,4840,LUX     
3417,6/23/24,17:32:02,4900,LUX     
3418,6/23/24,17:42:02,3720,LUX     
3419,6/23/24,17:52:02,2540,LUX     
3420,6/23/24,18:02:02,1960,LUX     
3421,6/23/24,18:12:02,1331,LUX     
3422,6/23/24,18:22:02,821,LUX     
3423,6/23/24,18:32:02,351,LUX     
3424,6/23/24,18:42:02,99,LUX     
3425,6/23/24,18:52:02,10,LUX     
3426,6/23/24,19:02:02,0,LUX     
3427,6/23/24,19:12:02,0,LUX     
3428,6/23/24,19:22:02,0,LUX     
3429,6/23/24,19:32:02,0,LUX     
3430,6/23/24,19:42:02,0,LUX     
3431,6/23/24,19:52:02,0,LUX     
3432,6/23/24,20:02:02,0,LUX     
3433,6/23/24,20:12:02,0,LUX     
3434,6/23/24,20:22:02,0,LUX     
3435,6/23/24,20:32:02,0,LUX     
3436,6/23/24,20:42:02,0,LUX     
3437,6/23/24,20:52:02,0,LUX     
3438,6/23/24,21:02:02,0,LUX     
3439,6/23/24,21:12:02,0,LUX     
3440,6/23/24,21:22:02,0,LUX     
3441,6/23/24,21:32:02,0,LUX     
3442,6/23/24,21:42:02,0,LUX     
3443,6/23/24,21:52:02,0,LUX     
3444,6/23/24,22:02:02,0,LUX     
3445,6/23/24,22:12:02,0,LUX     
3446,6/23/24,22:22:02,0,LUX     
3447,6/23/24,22:32:02,0,LUX     
3448,6/23/24,22:42:02,0,LUX     
3449,6/23/24,22:52:02,0,LUX     
3450,6/23/24,23:02:02,0,LUX     
3451,6/23/24,23:12:02,0,LUX     
3452,6/23/24,23:22:02,0,LUX     
3453,6/23/24,23:32:02,0,LUX     
3454,6/23/24,23:42:02,0,LUX     
3455,6/23/24,23:52:02,0,LUX     
3456,6/24/24,0:02:02,0,LUX     
3457,6/24/24,0:12:02,0,LUX     
3458,6/24/24,0:22:02,0,LUX     
3459,6/24/24,0:32:02,0,LUX     
3460,6/24/24,0:42:02,0,LUX     
3461,6/24/24,0:52:02,0,LUX     
3462,6/24/24,1:02:02,0,LUX     
3463,6/24/24,1:12:02,0,LUX     
3464,6/24/24,1:22:02,0,LUX     
3465,6/24/24,1:32:02,0,LUX     
3466,6/24/24,1:42:02,0,LUX     
3467,6/24/24,1:52:02,0,LUX     
3468,6/24/24,2:02:02,0,LUX     
3469,6/24/24,2:12:02,0,LUX     
3470,6/24/24,2:22:02,0,LUX     
3471,6/24/24,2:32:02,0,LUX     
3472,6/24/24,2:42:02,0,LUX     
3473,6/24/24,2:52:02,0,LUX     
3474,6/24/24,3:02:02,0,LUX     
3475,6/24/24,3:12:02,0,LUX     
3476,6/24/24,3:22:02,0,LUX     
3477,6/24/24,3:32:02,0,LUX     
3478,6/24/24,3:42:02,0,LUX     
3479,6/24/24,3:52:02,0,LUX     
3480,6/24/24,4:02:02,0,LUX     
3481,6/24/24,4:12:02,0,LUX     
3482,6/24/24,4:22:02,0,LUX     
3483,6/24/24,4:32:02,0,LUX     
3484,6/24/24,4:42:02,0,LUX     
3485,6/24/24,4:52:02,0,LUX     
3486,6/24/24,5:02:02,0,LUX     
3487,6/24/24,5:12:02,0,LUX     
3488,6/24/24,5:22:02,0,LUX     
3489,6/24/24,5:32:02,0,LUX     
3490,6/24/24,5:42:02,0,LUX     
3491,6/24/24,5:52:02,0,LUX     
3492,6/24/24,6:02:02,0,LUX     
3493,6/24/24,6:12:02,0,LUX     
3494,6/24/24,6:22:02,12,LUX     
3495,6/24/24,6:32:02,81,LUX     
3496,6/24/24,6:42:02,300,LUX     
3497,6/24/24,6:52:02,534,LUX     
3498,6/24/24,7:02:02,660,LUX     
3499,6/24/24,7:12:02,1061,LUX     
3500,6/24/24,7:22:02,1511,LUX     
3501,6/24/24,7:32:02,2040,LUX     
3502,6/24/24,7:42:02,2290,LUX     
3503,6/24/24,7:52:02,2530,LUX     
3504,6/24/24,8:02:02,3340,LUX     
3505,6/24/24,8:12:02,4290,LUX     
3506,6/24/24,8:22:02,5000,LUX     
3507,6/24/24,8:32:02,5740,LUX     
3508,6/24/24,8:42:02,4980,LUX     
3509,6/24/24,8:52:02,2250,LUX     
3510,6/24/24,9:02:02,6900,LUX     
3511,6/24/24,9:12:02,8250,LUX     
3512,6/24/24,9:22:02,8440,LUX     
3513,6/24/24,9:32:02,9320,LUX     
3514,6/24/24,9:42:02,15550,LUX     
3515,6/24/24,9:52:02,17430,LUX     
3516,6/24/24,10:02:02,22900,LUX     
3517,6/24/24,10:12:02,30100,LUX     
3518,6/24/24,10:22:02,29500,LUX     
3519,6/24/24,10:32:02,30300,LUX     
3520,6/24/24,10:42:02,41200,LUX     
3521,6/24/24,10:52:02,17730,LUX     
3522,6/24/24,11:02:02,29000,LUX     
3523,6/24/24,11:12:02,22300,LUX     
3524,6/24/24,11:22:02,30800,LUX     
3525,6/24/24,11:32:02,57600,LUX     
3526,6/24/24,11:42:02,28700,LUX     
3527,6/24/24,11:52:02,99999,LUX     
3528,6/24/24,12:02:02,99999,LUX     
3529,6/24/24,12:12:02,47400,LUX     
3530,6/24/24,12:22:02,75100,LUX     
3531,6/24/24,12:32:02,99999,LUX     
3532,6/24/24,12:42:02,99999,LUX     
3533,6/24/24,12:52:02,31200,LUX     
3534,6/24/24,13:02:02,24000,LUX     
3535,6/24/24,13:12:02,25100,LUX     
3536,6/24/24,13:22:02,21900,LUX     
3537,6/24/24,13:32:02,23400,LUX     
3538,6/24/24,13:42:02,21000,LUX     
3539,6/24/24,13:52:02,22800,LUX     
3540,6/24/24,14:02:02,26100,LUX     
3541,6/24/24,14:12:02,25300,LUX     
3542,6/24/24,14:22:02,21300,LUX     
3543,6/24/24,14:32:02,22500,LUX     
3544,6/24/24,14:42:02,19300,LUX     
3545,6/24/24,14:52:02,18400,LUX     
3546,6/24/24,15:02:02,12160,LUX     
3547,6/24/24,15:12:02,11260,LUX     
3548,6/24/24,15:22:02,14170,LUX     
3549,6/24/24,15:32:02,10020,LUX     
3550,6/24/24,15:42:02,9780,LUX     
3551,6/24/24,15:52:02,29500,LUX     
3552,6/24/24,16:02:02,14140,LUX     
3553,6/24/24,16:12:02,27000,LUX     
3554,6/24/24,16:22:02,29700,LUX     
3555,6/24/24,16:32:02,42900,LUX     
3556,6/24/24,16:42:02,11470,LUX     
3557,6/24/24,16:52:02,4080,LUX     
3558,6/24/24,17:02:02,11140,LUX     
3559,6/24/24,17:12:02,22100,LUX     
3560,6/24/24,17:22:02,3650,LUX     
3561,6/24/24,17:32:02,4860,LUX     
3562,6/24/24,17:42:02,4180,LUX     
3563,6/24/24,17:52:02,3080,LUX     
3564,6/24/24,18:02:02,2950,LUX     
3565,6/24/24,18:12:02,1753,LUX     
3566,6/24/24,18:22:02,935,LUX     
3567,6/24/24,18:32:02,322,LUX     
3568,6/24/24,18:42:02,96,LUX     
3569,6/24/24,18:52:02,12,LUX     
3570,6/24/24,19:02:02,0,LUX     
3571,6/24/24,19:12:02,0,LUX     
3572,6/24/24,19:22:02,0,LUX     
3573,6/24/24,19:32:02,0,LUX     
3574,6/24/24,19:42:02,0,LUX     
3575,6/24/24,19:52:02,0,LUX     
3576,6/24/24,20:02:02,0,LUX     
3577,6/24/24,20:12:02,0,LUX     
3578,6/24/24,20:22:02,0,LUX     
3579,6/24/24,20:32:02,0,LUX     
3580,6/24/24,20:42:02,0,LUX     
3581,6/24/24,20:52:02,0,LUX     
3582,6/24/24,21:02:02,0,LUX     
3583,6/24/24,21:12:02,0,LUX     
3584,6/24/24,21:22:02,0,LUX     
3585,6/24/24,21:32:02,0,LUX     
3586,6/24/24,21:42:02,0,LUX     
3587,6/24/24,21:52:02,0,LUX     
3588,6/24/24,22:02:02,0,LUX     
3589,6/24/24,22:12:02,0,LUX     
3590,6/24/24,22:22:02,0,LUX     
3591,6/24/24,22:32:02,0,LUX     
3592,6/24/24,22:42:02,0,LUX     
3593,6/24/24,22:52:02,0,LUX     
3594,6/24/24,23:02:02,0,LUX     
3595,6/24/24,23:12:02,0,LUX     
3596,6/24/24,23:22:02,0,LUX     
3597,6/24/24,23:32:02,0,LUX     
3598,6/24/24,23:42:02,0,LUX     
3599,6/24/24,23:52:02,0,LUX     
3600,6/25/24,0:02:02,0,LUX     
3601,6/25/24,0:12:02,0,LUX     
3602,6/25/24,0:22:02,0,LUX     
3603,6/25/24,0:32:02,0,LUX     
3604,6/25/24,0:42:02,0,LUX     
3605,6/25/24,0:52:02,0,LUX     
3606,6/25/24,1:02:02,0,LUX     
3607,6/25/24,1:12:02,0,LUX     
3608,6/25/24,1:22:02,0,LUX     
3609,6/25/24,1:32:02,0,LUX     
3610,6/25/24,1:42:02,0,LUX     
3611,6/25/24,1:52:02,0,LUX     
3612,6/25/24,2:02:02,0,LUX     
3613,6/25/24,2:12:02,0,LUX     
3614,6/25/24,2:22:02,0,LUX     
3615,6/25/24,2:32:02,0,LUX     
3616,6/25/24,2:42:02,0,LUX     
3617,6/25/24,2:52:02,0,LUX     
3618,6/25/24,3:02:02,0,LUX     
3619,6/25/24,3:12:02,0,LUX     
3620,6/25/24,3:22:02,0,LUX     
3621,6/25/24,3:32:02,0,LUX     
3622,6/25/24,3:42:02,0,LUX     
3623,6/25/24,3:52:02,0,LUX     
3624,6/25/24,4:02:02,0,LUX     
3625,6/25/24,4:12:02,0,LUX     
3626,6/25/24,4:22:02,0,LUX     
3627,6/25/24,4:32:02,0,LUX     
3628,6/25/24,4:42:02,0,LUX     
3629,6/25/24,4:52:02,0,LUX     
3630,6/25/24,5:02:02,0,LUX     
3631,6/25/24,5:12:02,0,LUX     
3632,6/25/24,5:22:02,0,LUX     
3633,6/25/24,5:32:02,0,LUX     
3634,6/25/24,5:42:02,0,LUX     
3635,6/25/24,5:52:02,0,LUX     
3636,6/25/24,6:02:02,0,LUX     
3637,6/25/24,6:12:02,2,LUX     
3638,6/25/24,6:22:02,46,LUX     
3639,6/25/24,6:32:02,229,LUX     
3640,6/25/24,6:42:02,840,LUX     
3641,6/25/24,6:52:02,1703,LUX     
3642,6/25/24,7:02:02,2690,LUX     
3643,6/25/24,7:12:02,3640,LUX     
3644,6/25/24,7:22:02,4310,LUX     
3645,6/25/24,7:32:02,11080,LUX     
3646,6/25/24,7:42:02,24000,LUX     
3647,6/25/24,7:52:02,28000,LUX     
3648,6/25/24,8:02:02,32400,LUX     
3649,6/25/24,8:12:02,35300,LUX     
3650,6/25/24,8:22:02,39400,LUX     
3651,6/25/24,8:32:02,43700,LUX     
3652,6/25/24,8:42:02,46500,LUX     
3653,6/25/24,8:52:02,51600,LUX     
3654,6/25/24,9:02:02,54400,LUX     
3655,6/25/24,9:12:02,58300,LUX     
3656,6/25/24,9:22:02,62100,LUX     
3657,6/25/24,9:32:02,65200,LUX     
3658,6/25/24,9:42:02,70000,LUX     
3659,6/25/24,9:52:02,75400,LUX     
3660,6/25/24,10:02:02,16800,LUX     
3661,6/25/24,10:12:02,82500,LUX     
3662,6/25/24,10:22:02,84200,LUX     
3663,6/25/24,10:32:02,85500,LUX     
3664,6/25/24,10:42:02,84300,LUX     
3665,6/25/24,10:52:02,93200,LUX     
3666,6/25/24,11:02:02,89100,LUX     
3667,6/25/24,11:12:02,98900,LUX     
3668,6/25/24,11:22:02,95900,LUX     
3669,6/25/24,11:32:02,29300,LUX     
3670,6/25/24,11:42:02,99999,LUX     
3671,6/25/24,11:52:02,22600,LUX     
3672,6/25/24,12:02:02,31100,LUX     
3673,6/25/24,12:12:02,72000,LUX     
3674,6/25/24,12:22:02,99999,LUX     
3675,6/25/24,12:32:02,72100,LUX     
3676,6/25/24,12:42:02,84100,LUX     
3677,6/25/24,12:52:02,49000,LUX     
3678,6/25/24,13:02:02,28300,LUX     
3679,6/25/24,13:12:02,34300,LUX     
3680,6/25/24,13:22:02,20000,LUX     
3681,6/25/24,13:32:02,15400,LUX     
3682,6/25/24,13:42:02,25500,LUX     
3683,6/25/24,13:52:02,23700,LUX     
3684,6/25/24,14:02:02,19300,LUX     
3685,6/25/24,14:12:02,15470,LUX     
3686,6/25/24,14:22:02,11020,LUX     
3687,6/25/24,14:32:02,19800,LUX     
3688,6/25/24,14:42:02,12700,LUX     
3689,6/25/24,14:52:02,15900,LUX     
3690,6/25/24,15:02:02,23300,LUX     
3691,6/25/24,15:12:02,14640,LUX     
3692,6/25/24,15:22:02,8210,LUX     
3693,6/25/24,15:32:02,27200,LUX     
3694,6/25/24,15:42:02,17310,LUX     
3695,6/25/24,15:52:02,19600,LUX     
3696,6/25/24,16:02:02,9980,LUX     
3697,6/25/24,16:12:02,45900,LUX     
Place,Date,Time,Value,Unit
3698,6/25/24,16:12:12,39800,LUX     
Place,Date,Time,Value,Unit
3699,6/25/24,16:20:22,26400,LUX     
3700,6/25/24,16:30:22,55200,LUX     
3701,6/25/24,16:40:22,14030,LUX     
3702,6/25/24,16:50:22,11150,LUX     
3703,6/25/24,17:00:22,13570,LUX     
3704,6/25/24,17:10:22,21400,LUX     
3705,6/25/24,17:20:22,5770,LUX     
3706,6/25/24,17:30:22,5830,LUX     
3707,6/25/24,17:40:22,3950,LUX     
3708,6/25/24,17:50:22,2170,LUX     
3709,6/25/24,18:00:22,1960,LUX     
3710,6/25/24,18:10:22,1741,LUX     
3711,6/25/24,18:20:22,928,LUX     
3712,6/25/24,18:30:22,316,LUX     
3713,6/25/24,18:40:22,81,LUX     
3714,6/25/24,18:50:22,11,LUX     
3715,6/25/24,19:00:22,0,LUX     
3716,6/25/24,19:10:22,0,LUX     
3717,6/25/24,19:20:22,0,LUX     
3718,6/25/24,19:30:22,0,LUX     
3719,6/25/24,19:40:22,0,LUX     
3720,6/25/24,19:50:22,0,LUX     
3721,6/25/24,20:00:22,0,LUX     
3722,6/25/24,20:10:22,0,LUX     
3723,6/25/24,20:20:22,0,LUX     
3724,6/25/24,20:30:22,0,LUX     
3725,6/25/24,20:40:22,0,LUX     
3726,6/25/24,20:50:22,0,LUX     
3727,6/25/24,21:00:22,0,LUX     
3728,6/25/24,21:10:22,0,LUX     
3729,6/25/24,21:20:22,0,LUX     
3730,6/25/24,21:30:22,0,LUX     
3731,6/25/24,21:40:22,0,LUX     
3732,6/25/24,21:50:22,0,LUX     
3733,6/25/24,22:00:22,0,LUX     
3734,6/25/24,22:10:22,0,LUX     
3735,6/25/24,22:20:22,0,LUX     
3736,6/25/24,22:30:22,0,LUX     
3737,6/25/24,22:40:22,0,LUX     
3738,6/25/24,22:50:22,0,LUX     
3739,6/25/24,23:00:22,0,LUX     
3740,6/25/24,23:10:22,0,LUX     
3741,6/25/24,23:20:22,0,LUX     
3742,6/25/24,23:30:22,0,LUX     
3743,6/25/24,23:40:22,0,LUX     
3744,6/25/24,23:50:22,0,LUX     
3745,6/26/24,0:00:22,0,LUX     
3746,6/26/24,0:10:22,0,LUX     
3747,6/26/24,0:20:22,0,LUX     
3748,6/26/24,0:30:22,0,LUX     
3749,6/26/24,0:40:22,0,LUX     
3750,6/26/24,0:50:22,0,LUX     
3751,6/26/24,1:00:22,0,LUX     
3752,6/26/24,1:10:22,0,LUX     
3753,6/26/24,1:20:22,0,LUX     
3754,6/26/24,1:30:22,0,LUX     
3755,6/26/24,1:40:22,0,LUX     
3756,6/26/24,1:50:22,0,LUX     
3757,6/26/24,2:00:22,0,LUX     
3758,6/26/24,2:10:22,0,LUX     
3759,6/26/24,2:20:22,0,LUX     
3760,6/26/24,2:30:22,0,LUX     
3761,6/26/24,2:40:22,0,LUX     
